"","V1","V2"
"1","FDZ046.Be16.18.dereplicated_genomes.bin.8","-0.603203044550885"
"2","FDZ071.RRG10.12.dereplicated_genomes.bin.52","-0.0595676511623984"
"3","FDZ060.HbY0.2.dereplicated_genomes.bin.49","-0.357356758752887"
"4","FDZ071.BUG2.4.dereplicated_genomes.bin.115","-0.458872517973417"
"5","FDZ056.Be6.8.dereplicated_genomes.bin.13","-0.21621687133084"
"6","FDZ058.Be18.20.dereplicated_genomes.bin.79","-0.211976605636864"
"7","FDZ054.Be26.28.dereplicated_genomes.bin.23","-1.65362661710799"
"8","FDZ069.RGY24.26.dereplicated_genomes.bin.14","-0.718304264742561"
"9","FDZ076.WWWu22.24.dereplicated_genomes.bin.2","-0.0962565454646143"
"10","FDZ071.WW26.28.dereplicated_genomes.bin.7","0.190527061933472"
"11","FDZ081.Wu26.28.dereplicated_genomes.bin.28","0.0510601781568021"
"12","FDZ054.Be30.32.dereplicated_genomes.bin.6","-0.224981714103399"
"13","FDZ069.WuWW16.18.dereplicated_genomes.bin.46","-0.378411669915841"
"14","FDZ054.Be32.34.dereplicated_genomes.bin.18","-0.137143598350078"
"15","FDZ076.RGWu26.28.dereplicated_genomes.bin.107","-0.222944653189662"
"16","FDZ070.GBkY8.10.dereplicated_genomes.bin.18","-0.0661643552365172"
"17","FDZ062.RRR14.16.dereplicated_genomes.bin.17","-0.442947523782005"
"18","FDZ069.GRR10.12.dereplicated_genomes.bin.87","-0.286085419767363"
"19","FDZ069.R36.8.dereplicated_genomes.bin.6","0.163292937439992"
"20","FDZ062.RRR14.16.dereplicated_genomes.bin.32","0.191705791879956"
"21","FDZ076.BkWG10.12.dereplicated_genomes.bin.41","-0.654480057656632"
"22","FDZ062.RRR18.20.dereplicated_genomes.bin.6","0.114111949542042"
"23","FDZ070.GBkY20.22.dereplicated_genomes.bin.63","-0.320092463316328"
"24","FDZ076.WRG4.6.dereplicated_genomes.bin.91","-0.45405151303735"
"25","FDZ076.GGR14.16.dereplicated_genomes.bin.2","0.4128124764077"
"26","FDZ062.GYBe28.30.dereplicated_genomes.bin.8","-0.459169215754053"
"27","FDZ074.WuYW10.12.dereplicated_genomes.bin.29","-0.837742888079476"
"28","FDZ072.WuGR4.6.dereplicated_genomes.bin.20","-0.0880209889322856"
"29","FDZ062.GYBe26.28.dereplicated_genomes.bin.7","-0.30312105805167"
"30","FDZ053.RBk20.22.dereplicated_genomes.bin.88","0.150435091458698"
"31","FDZ054.Be22.24.dereplicated_genomes.bin.46","-0.593954236044904"
"32","FDZ076.BkWG18.20.dereplicated_genomes.bin.47","-0.0191493990846667"
"33","FDZ061.WW8.10.dereplicated_genomes.bin.46","-1.10173064828369"
"34","FDZ033.YG4.6.dereplicated_genomes.bin.1","0.232256039736018"
"35","FDZ070.GBkY16.18.dereplicated_genomes.bin.52","0.441039729486974"
"36","FDZ069.R38.10.dereplicated_genomes.bin.111","-0.0810906195027849"
"37","FDZ070.WuRG6.8.dereplicated_genomes.bin.47","-0.345085995147481"
"38","FDZ062.RRR14.16.dereplicated_genomes.bin.7","0.0240842248045768"
"39","FDZ064.BaGW12.14.dereplicated_genomes.bin.47","-0.170027113948813"
"40","FDZ072.GRW4.6.dereplicated_genomes.bin.22","-0.684851711804973"
"41","FDZ069.GBeBe28.30.dereplicated_genomes.bin.33","0.306463806650142"
"42","FDZ060.HbY14.16.dereplicated_genomes.bin.95","-0.613058321088573"
"43","FDZ076.YW.A14.16.dereplicated_genomes.bin.38","-0.241371318425097"
"44","FDZ043.RG8.10.dereplicated_genomes.bin.64","-0.23312450084354"
"45","FDZ054.Be20.22.dereplicated_genomes.bin.24","0.221454226119963"
