,V1,V2
86,FDZ074.WuWW24.26.dereplicated_genomes.bin.38,-0.482375657
87,FDZ066.BUG2.4.dereplicated_genomes.bin.27,0.149004049
88,FDZ036.RY0.2.dereplicated_genomes.bin.58,-0.041194895
89,FDZ060.HbY12.14.dereplicated_genomes.bin.31,-0.38730108
90,FDZ069.WuWuWu6.8.dereplicated_genomes.bin.23,0.419577093
91,FDZ070.GBkY20.22.dereplicated_genomes.bin.105,-0.284447131
92,FDZ076.YWWu8.10.dereplicated_genomes.bin.45,-0.780120936
93,FDZ077.WuWW4.6.dereplicated_genomes.bin.22,-0.422434306
94,FDZ058.Be0.2.dereplicated_genomes.bin.27,-0.870896589
95,FDZ072.GRR6.8_26_.dereplicated_genomes.bin.67,0.107692784
96,FDZ051.Be4.6.dereplicated_genomes.bin.49,0.548867027
97,FDZ064.RWG12.14.dereplicated_genomes.bin.40,-0.229288154
98,FDZ062.RRR24.26.dereplicated_genomes.bin.7,-0.17109951
99,FDZ077.WuWW4.6.dereplicated_genomes.bin.19,-0.254358689
100,FDZ070.GBkY6.8.dereplicated_genomes.bin.50,-0.354445313
101,FDZ058.Be8.10.dereplicated_genomes.bin.117,0.002081281
102,FDZ064.BuG10.12.7.dereplicated_genomes.bin.45,-0.713663403
103,FDZ070.GBkY28.30.dereplicated_genomes.bin.59,-0.290340492
104,FDZ069.WuWW4.6.dereplicated_genomes.bin.5,-0.346376779
105,FDZ074.WuWW12.14.dereplicated_genomes.bin.34,0.340866033
106,FDZ076.RGWu20.22.dereplicated_genomes.bin.81,-0.298383306
107,FDZ058.Be16.18.dereplicated_genomes.bin.106,-0.021187171
108,FDZ058.Be10.12.dereplicated_genomes.bin.57,-0.109560022
109,FDZ050.RBk6.8.dereplicated_genomes.bin.52,-0.188724262
110,FDZ062.GYBe14.16.dereplicated_genomes.bin.4,-0.305083559
111,FDZ070.GBkY2.4.dereplicated_genomes.bin.92,-0.488755796
112,FDZ053.RBk16.18.dereplicated_genomes.bin.10,-0.683082571
113,FDZ033.YG0.2.dereplicated_genomes.bin.40,-0.778995567
114,FDZ070.WuRG6.8.dereplicated_genomes.bin.54,0.45185514
115,FDZ070.GBkY24.26.dereplicated_genomes.bin.178,-0.157417053
116,FDZ033.YG2.4.dereplicated_genomes.bin.14,-2.266517037
117,FDZ070.GBkY24.26.dereplicated_genomes.bin.184,-0.108972051
118,FDZ070.GBkY6.8.dereplicated_genomes.bin.73,-0.118394992
119,FDZ070.RYBk4.6.dereplicated_genomes.bin.87,-1.366206385
120,FDZ052.G0.2.dereplicated_genomes.bin.50,-0.231749639
121,FDZ074.WuYW12.14.dereplicated_genomes.bin.53,-0.227250306
122,FDZ076.RRW20.22.dereplicated_genomes.bin.2,0.345969375
123,FDZ069.R36.8.dereplicated_genomes.bin.16,-0.106752298
124,FDZ070.WuRG8.10.dereplicated_genomes.bin.35,-1.10018184
125,FDZ053.RBk18.20.dereplicated_genomes.bin.135,-0.254190026
126,FDZ070.GBkY20.22.dereplicated_genomes.bin.63,-0.07044844
127,FDZ050.RBk0.2.dereplicated_genomes.bin.107,-2.269196178
128,FDZ058.Be8.10.dereplicated_genomes.bin.71,-0.299968747
129,FDZ070.GBkY8.10.dereplicated_genomes.bin.111,-0.710079616
130,FDZ069.GBeBe14.16.dereplicated_genomes.bin.41,-1.267886487
131,FDZ050.RBk14.16.dereplicated_genomes.bin.127,-0.068622714
132,FDZ036.RY0.2.dereplicated_genomes.bin.9,-0.067232282
133,FDZ070.GBkY28.30.dereplicated_genomes.bin.52,-0.316579553
134,FDZ069.GRR20.22.dereplicated_genomes.bin.48,-0.093688139
135,FDZ070.GBkY24.26.dereplicated_genomes.bin.150,-0.046362252
136,FDZ076.GGR14.16.dereplicated_genomes.bin.2,-0.367970714
137,FDZ070.GBkY12.14.dereplicated_genomes.bin.23,0.139115853
138,FDZ050.RBk12.14.dereplicated_genomes.bin.66,-0.145071392
139,FDZ077.WuYW16.18.dereplicated_genomes.bin.43,-0.200619424
140,FDZ050.RBk16.18.dereplicated_genomes.bin.32,-0.540417869
141,FDZ046.YBk6.8.dereplicated_genomes.bin.32,0.044630862
142,FDZ072.Wu26.28.dereplicated_genomes.bin.2,-0.236639801
143,FDZ070.GBkY26.28.dereplicated_genomes.bin.57,-0.270355059
144,FDZ050.Bk2.4.dereplicated_genomes.bin.19,0.993852798
145,FDZ064.YGR8.10.dereplicated_genomes.bin.27,-0.540271984
146,FDZ050.RBk28.30.dereplicated_genomes.bin.76,-0.316075079
147,FDZ070.RYBk12.14.dereplicated_genomes.bin.149,0.108985437
148,FDZ070.WuWW6.8.dereplicated_genomes.bin.82,-0.269102321
149,FDZ062.GYBk0.2.dereplicated_genomes.bin.2,0.003639792
150,FDZ070.RYBk6.8.dereplicated_genomes.bin.6,-1.54752963
151,FDZ074.GRW14.16.dereplicated_genomes.bin.40,0.123056541
152,FDZ050.Be0.2.dereplicated_genomes.bin.83,-0.080108082
153,FDZ076.RGWu12.14.dereplicated_genomes.bin.89,-0.730502295
154,FDZ066.ww12.14.dereplicated_genomes.bin.29,0.014420455
155,FDZ062.GYBe26.28.dereplicated_genomes.bin.7,-0.919781531
156,FDZ058.Be10.12.dereplicated_genomes.bin.69,-0.899831571
157,FDZ053.RBk20.22.dereplicated_genomes.bin.88,0.576288242
158,FDZ074.WuWW34.35.dereplicated_genomes.bin.56,-0.189357725
159,FDZ060.HbY12.14.dereplicated_genomes.bin.11,0.052925107
160,FDZ054.RG8.10.dereplicated_genomes.bin.31,0.198710264
161,FDZ070.GBeBe16.18.dereplicated_genomes.bin.23,-0.76170558
162,FDZ069.RGG6.8.dereplicated_genomes.bin.3,0.033031062
163,FDZ069.GRR10.12.dereplicated_genomes.bin.27,-0.135015459
164,FDZ070.GBkY10.12.dereplicated_genomes.bin.149,-0.677757135
165,FDZ063.WW0.2.dereplicated_genomes.bin.10,-0.50719775
166,FDZ076.RGWu12.14.dereplicated_genomes.bin.86,0.211725242
167,FDZ033.YG2.4.dereplicated_genomes.bin.68,-0.525895272
168,FDZ056.Be8.10.dereplicated_genomes.bin.27,-0.239851506
169,FDZ033.YG4.6.dereplicated_genomes.bin.1,-0.164384524
170,FDZ066.BUG0.2.dereplicated_genomes.bin.36,0.235420383
171,FDZ070.GBkY0.2.dereplicated_genomes.bin.31,-0.577909133
172,FDZ050.RBk8.10.dereplicated_genomes.bin.82,-0.304888237
173,FDZ070.GBkY26.28.dereplicated_genomes.bin.71,-0.419106064
174,FDZ070.GBkY2.4.dereplicated_genomes.bin.79,-0.696684874
175,FDZ074.WuRG28.30.dereplicated_genomes.bin.40,-0.674786011
176,FDZ076.WRG0.2.dereplicated_genomes.bin.145,-1.006048688
177,FDZ070.GBkYWu.dereplicated_genomes.bin.86,-0.030486243
178,FDZ062.WuYW0.2.dereplicated_genomes.bin.122,-0.377460766
179,FDZ064.BuG8.10.dereplicated_genomes.bin.10,-0.102961045
180,FDZ077.WuYW14.16.dereplicated_genomes.bin.3,0.179585481
181,FDZ081.Wu6.8.dereplicated_genomes.bin.62,0.110338295
182,FDZ070.GBeBe16.18.dereplicated_genomes.bin.81,-0.503220442
183,FDZ060.HbY14.16.dereplicated_genomes.bin.54,-1.614749887
184,FDZ070.GBkY28.30.dereplicated_genomes.bin.45,-1.143903347
185,FDZ062.RRR14.16.dereplicated_genomes.bin.7,-0.925492978
186,FDZ076.Wu6.8.dereplicated_genomes.bin.8,0.20139331
187,FDZ064.BaGW12.14.dereplicated_genomes.bin.47,-0.915621141
188,FDZ053.RBk6.8.dereplicated_genomes.bin.88,-0.586686133
189,FDZ071.BUG4.6.dereplicated_genomes.bin.20,-0.184471362
190,FDZ064.RRG6.8.dereplicated_genomes.bin.44,0.00548818
191,FDZ072.GRW4.6.dereplicated_genomes.bin.22,-0.347826683
192,FDZ050.RBk16.18.dereplicated_genomes.bin.2,-0.383013979
193,FDZ074.WRR12.14.dereplicated_genomes.bin.5,-0.40957175
194,FDZ069.WuWuWu14.16.dereplicated_genomes.bin.89,-0.87310421
195,FDZ076.RRW20.22.dereplicated_genomes.bin.7,-0.056792527
196,FDZ070.WuWY20.22.dereplicated_genomes.bin.17,0.108888874
197,FDZ076.WRG2.4.dereplicated_genomes.bin.128,0.034988889
198,FDZ053.RBk20.22.dereplicated_genomes.bin.33,-0.32861168
199,FDZ070.WuWW12.14.dereplicated_genomes.bin.41,-1.755677938
200,FDZ070.GBeBe32.34.dereplicated_genomes.bin.38,0.004338642
201,FDZ070.GBeBe16.18.dereplicated_genomes.bin.129,0.060300095
202,FDZ070.GBkY30.33.dereplicated_genomes.bin.48,0.497058875
203,FDZ064.BuG0.2.dereplicated_genomes.bin.41,-0.203111378
